white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F
0.12475083834046712,0.12352527434805337,0.12511834058789734,0.11529256918615909,0.12958665225635552,0.128217537302579,0.12927448681978507,0.12423430115870344
0.12469832694263865,0.12459225614881596,0.12498576814239676,0.12341029269065266,0.12525999144276234,0.12415061628449771,0.12505780756632764,0.12784494078190828
0.12724257543098427,0.12900659552633167,0.12643509740594253,0.1389782587599044,0.11685445110493524,0.11704142802108863,0.11573370270145786,0.12870789104935537
0.12579788999152905,0.1267668715400864,0.1265701252800949,0.12696566443308013,0.12255222314883402,0.12315695076384517,0.12316922830305775,0.12502104653947266
0.12585555898371817,0.125052397658682,0.12604433189089528,0.12455016852933551,0.12385386176510563,0.12327441386155395,0.12394747416255449,0.12742179314815497
0.12424609040252003,0.124058359284405,0.12492636943463821,0.1216532740004206,0.12677738879207848,0.12500927976685577,0.1259653133661497,0.1273639249529321
0.12579825680579373,0.12542729698791014,0.12603028928817092,0.12540489434741922,0.12377144812444758,0.12286407439020347,0.12341852488470197,0.12728521517135294
0.12389869827965823,0.12351700410137322,0.12424447015183357,0.12198281788835731,0.12670613777483522,0.1255507565422567,0.12661206101077216,0.1274880542509136
0.12599321376087408,0.12601572081749227,0.1261564371509315,0.12574005932141535,0.12376922062642413,0.12247316000235424,0.12323635315927008,0.12661583516123834
0.12630828293972732,0.12574400530063742,0.12620937798881818,0.12536243028268493,0.12362786447931307,0.12251832585191864,0.12358090754571685,0.12664880561118352
0.12605698050663633,0.12545567764713264,0.12613022544715932,0.12300940577156276,0.12490137835616764,0.1234424992801686,0.12462512606105479,0.1263787069301179
0.12412251903752748,0.12392043166735053,0.12435407765252551,0.12578810289203635,0.12445979281408812,0.12325410885838235,0.12492704251846068,0.12917392455962895
0.12592482078747752,0.12452659253261934,0.12656524386753396,0.12031118474424354,0.12557119066610423,0.12557808630297804,0.1252627842992284,0.12626009679981495
0.12365340025585941,0.12307836091350585,0.12405467331681665,0.1198957754569743,0.12807898910545049,0.12688345267563986,0.12790593027476377,0.12644941800098955
0.12657825325071753,0.1261629972528213,0.12599829324502881,0.12391727532913856,0.12433825463339174,0.12320533489017607,0.12386508205974928,0.12593450933897665
0.12594003957099323,0.12431202038355006,0.12711019812018629,0.11800446098818218,0.12681808714405973,0.12565619995629213,0.1271977634598809,0.12496123037685541
0.12668005310073302,0.12464963621993594,0.1265744549106047,0.12300125412005616,0.12504920953270693,0.1232018703346076,0.12454561668393346,0.1262979050974222
0.1243429895162327,0.12503606678428186,0.12707193599613914,0.11203229074022256,0.12831015659862324,0.13025306829338598,0.1309351313162562,0.12201836075485833
0.12553469424490374,0.125162831236923,0.1258462266728366,0.119275819570818,0.12666061634165937,0.1257083473831455,0.1266367182147086,0.12517474633500528
0.12787653737600727,0.12764083480212715,0.1272997795271583,0.13311865409549303,0.11956200195661522,0.11841222589798411,0.11888560597689131,0.12720436036772373
0.12450037955173067,0.12386063233708823,0.12486246098209607,0.1231431535841302,0.12561073640191675,0.12468113186506528,0.12557383413624448,0.12776767114172832
0.12461807554204435,0.12461813861183153,0.12502066521259855,0.12164505860491762,0.1260453611652244,0.12550754139101433,0.12610932287157167,0.12643583660079757
0.12577050084824046,0.12499269484988183,0.12606515828056317,0.12241182704336952,0.12541145422087233,0.12378535983786315,0.12511823749613346,0.1264447674230761
0.12725356184246348,0.12673606861717593,0.12690998647519142,0.12680383953642096,0.1230177125677552,0.12165346498750258,0.12198348607744439,0.1256418798960461
0.11795478974330896,0.11263320423127524,0.11986427323235385,0.11691209284373512,0.13630979095695114,0.1308482037976468,0.1375704858263664,0.12790715936836244
0.12549198100162018,0.12394724435584002,0.12571668793575358,0.12073939470485133,0.12597683564755233,0.12566770082130221,0.12665450838035358,0.12580564715272674
0.12352437737767824,0.12324567176286533,0.12444780548413079,0.1168525736275671,0.12878503427007126,0.1286550500965383,0.1283424942277248,0.1261469931534241
0.1251118697138351,0.1255611263129194,0.12551400343036437,0.12246880509292211,0.1250583083497818,0.12505620525430947,0.1244504154614303,0.12677926638443746
0.12531153896181485,0.12410857444308429,0.12520038401197608,0.12281212463276994,0.12618130506991668,0.12433122987025107,0.12574544793458733,0.12630939507559977
0.12685765800884172,0.1252051466391732,0.12679928638201377,0.12276195180999062,0.12544439456347212,0.12326457292220765,0.12479415311303856,0.12487283656126226
0.1262564204500316,0.12595527441676005,0.1265167258405739,0.12348781618331536,0.12474911637513027,0.12389502593101155,0.12363693487875876,0.12550268592441846
0.12834640059520433,0.12620420890424458,0.12897383226675704,0.11779591134313029,0.1262550538109799,0.12328774166713555,0.12580954503113234,0.123327306381416
0.1258955263270196,0.12385552352860342,0.12626916308800026,0.12483201259591419,0.1249083771340082,0.12137956433654808,0.12454867698545609,0.12831115600445012
0.12720302641791872,0.12619107864341125,0.12759944948606539,0.1206898051123507,0.12568756431760142,0.12411475911642274,0.12429422563811009,0.12422009126811963
0.11767459313241617,0.12447584883297948,0.1196945494259883,0.11522452270322996,0.12827635878746582,0.1355777042130192,0.12991436146864715,0.12916206143625397
0.12793128631057607,0.1275925973268285,0.12749777198906898,0.12340516429982387,0.12341496734081665,0.12274094016974452,0.12307973447266893,0.12433753809047249
0.12584478977204244,0.12509812342745216,0.12583378404498133,0.12143154009124774,0.12567238969983333,0.12435973625693932,0.12532788277619192,0.12643175393131179
0.1259008935081216,0.12409393018614105,0.12579059063691692,0.12173376185035076,0.1265828497313165,0.1241828756596526,0.12568978988189114,0.12602530854560956
0.11855582668583049,0.1164453467212214,0.11897690706480883,0.11378103435133513,0.1359276932290791,0.13176505325101182,0.13528401654055794,0.1292641221561553
0.12577350789155212,0.12554193344532613,0.12584483803652116,0.12381631367719026,0.12460644102864735,0.12397191418352518,0.12433618717253715,0.1261088645647006
0.12837348672513538,0.1277644573195767,0.12749585538407582,0.1326838371108429,0.11994038949200399,0.11772978061045936,0.11887528766579497,0.12713690569211097
0.12474888898022372,0.12443170527522128,0.12531689365282245,0.12078887042966605,0.1264155491837719,0.12536274506434175,0.1263748382558062,0.12656050915814665
0.1257711013159893,0.12513831612665707,0.12591458457689955,0.12102398527094618,0.1256917819447517,0.1252085678585015,0.12559853926567005,0.12565312364058462
0.12435150996065834,0.1234432200219657,0.12452500586750387,0.12131727512237708,0.12715111357720538,0.12557480927586073,0.1267983517548093,0.12683871441961955
0.12737241791884943,0.12705571265586635,0.126929605422551,0.12521220163337515,0.12322887748528721,0.12210957093103199,0.12289560409478648,0.12519600985825236
0.12578656841938393,0.12404558228791544,0.12673195825226835,0.11840792443364442,0.1272285024542194,0.12504028448765153,0.12755372774566034,0.12520545191925642
0.11731829607708238,0.11799885658517921,0.1180701348176522,0.11183441798239524,0.13556355680426024,0.13349134345835723,0.13637192652971553,0.12935146774535786
0.12619114049242058,0.12600511206817197,0.1260748358029422,0.1234569616195851,0.12443431659482045,0.12408445025747618,0.12422059216900072,0.12553259099558287
0.1241270229318893,0.12293209802486632,0.12494731716180446,0.11975979662856308,0.1274225822278635,0.12601344730678002,0.12758977201323082,0.12720796370500242
0.1280877398983366,0.12704426720812834,0.12825790446357604,0.11857248908700233,0.125384625308307,0.12478918806179766,0.12527663709977774,0.12258714887307431
0.124065208046737,0.12351848142200693,0.12447844775777328,0.11867644680912873,0.12797644443861675,0.12644411365856656,0.1278649196443293,0.1269759382228415
0.12527758892154342,0.12352520048010208,0.12584151134824068,0.12231358802512225,0.12588222373359056,0.12450559295312048,0.1256863920153349,0.12696790252294554
0.12592921519990802,0.1251505403115027,0.12679015649509248,0.11858435039672544,0.12657858926536264,0.12517071034849672,0.1264677444585845,0.1253286935243274
0.1286491621957695,0.12825503924616374,0.12778914061204155,0.11615280419984872,0.12577361445977372,0.1272047080530064,0.1259338472652886,0.12024168396810768
0.12228459637714076,0.12375988137248647,0.12293287602835644,0.11239519652099864,0.13162818797374443,0.13135194216122936,0.1308541405352691,0.12479317903077476
0.12676633216069125,0.12668889186190574,0.12684815278819306,0.12373572329755415,0.12441234127634435,0.12198986079896826,0.12399591876171977,0.12556277905462346
0.1261451615065288,0.1254631859441018,0.12621004751445317,0.12245894535009753,0.12522096690725776,0.12397994169027793,0.12485410338131298,0.12566764770597008
0.12833531663359798,0.12731765463379638,0.12832772089161426,0.122989613836939,0.12323201839853822,0.12230651949889818,0.12308535724373744,0.12440579886287846
0.1261786309464725,0.12550414599095885,0.12739304977514304,0.11510472775922972,0.12786115192441314,0.12773731370723007,0.12722770869572134,0.12299327120083144
0.126919273658679,0.12713792120493503,0.12635294991915416,0.12571802483328856,0.12330349337908841,0.121800918856237,0.12342101602871575,0.12534640211990208
0.12786132806809666,0.12782643522039386,0.12805336445383272,0.11980721484369139,0.125313201415713,0.12372567852282823,0.12435497865839194,0.12305779881705234
0.12603650061829913,0.1260344867396125,0.12596007697946127,0.1277768493683425,0.12255360572867201,0.12221341786175186,0.12197705422382546,0.1274480084800353
0.1261758772904911,0.12558079233093805,0.12634155468943273,0.12086291814707234,0.1256317783672225,0.12471140051768807,0.12550506460971714,0.1251906140474381
0.12492551605294917,0.12521045789837662,0.12543340306475026,0.1232920472241617,0.12456719189018105,0.12488869015670033,0.12499201537542329,0.12669067833745765
0.12396803957590205,0.12365538146819242,0.124174778138276,0.11932185892649594,0.12822059841348707,0.12679136167353505,0.1279314121485368,0.12593656965557468
0.12683134084601505,0.12688892514113975,0.12692153042229443,0.12523623405779488,0.12317767058678662,0.1222697773019761,0.12270161699000585,0.12597290465398728
0.12876927648590564,0.13110452129966566,0.12987033849187568,0.12803682417784049,0.11747898215614334,0.11940065928340662,0.11795445713894509,0.12738494096621752
0.12413717450314775,0.1237003825794004,0.12465840691681399,0.12395276561516715,0.12499858913295249,0.12430506659269086,0.12549206493270185,0.1287555497271255
0.12613451195663125,0.1254728527732177,0.12629738744500235,0.11991479531861099,0.12550887611040773,0.125782106395914,0.12497521262093735,0.12591425737927867
0.12307298831556628,0.12200091273856851,0.12404232046232999,0.10694018075142411,0.1329992572146408,0.13290863617977977,0.13456948280819034,0.12346622152950022
0.12475492963798542,0.12402010198507339,0.1250451070395687,0.12148119620477368,0.12659134215253054,0.12526833632740408,0.12652540505889395,0.12631358159377024
0.12477700887635751,0.1240633888781235,0.12508751693912984,0.12015219399274148,0.12704899838694228,0.12557346475714068,0.12715831334608643,0.12613911482347825
0.1253020315223369,0.12393714720290085,0.12538275125291953,0.12128091610527607,0.1263854785971342,0.12428869474085041,0.1259713868118545,0.12745159376672763
0.12369853066224464,0.1237159948046807,0.12441416963651163,0.12396818711859355,0.12570958614736424,0.12423909021755486,0.12575908492184998,0.12849535649120034
0.12543295252277348,0.12456582566315837,0.12559971152598925,0.12416211734596447,0.1251528377895543,0.12404997994768581,0.1243146684610494,0.12672190674382505
0.12055125892659804,0.12098401958047365,0.12084143734172681,0.1163822594016448,0.13123299371209374,0.13356338556063366,0.13020755809356618,0.12623708738326314
0.12586219059074424,0.12502078309319897,0.12623012525392516,0.12129320372629307,0.12573928459264033,0.12467120909446497,0.12543384258450616,0.12574936106422716
0.12757622259217638,0.12720246222733161,0.1276828846303686,0.12995168630762358,0.12067099307767765,0.11930433802774683,0.12107328446818044,0.1265381286688949
0.13006063188933598,0.1261004665913848,0.1302155298108356,0.11831232078466643,0.12612401593323336,0.12188653075413433,0.12510472758392718,0.12219577665248224
0.12371394815222116,0.12987857032187938,0.12387811209331084,0.13288594018715463,0.12141621054147712,0.12073155598222082,0.12201610132799015,0.12547956139374583
0.12542503791815768,0.12439885349434775,0.12594335804713616,0.12275570763050993,0.1258697966781161,0.1226878205029561,0.12560665787078662,0.12731276785798976
0.12878957643545072,0.12491275333059076,0.1291333268686947,0.11757702934337638,0.12777494632327469,0.1224644101152615,0.12508747941659235,0.12426047816675886
0.12745297332534408,0.1259895976412928,0.12775162382567845,0.12618764286758713,0.12354276654645827,0.11801385262322595,0.12385442829572921,0.12720711487468414
0.12439936600032053,0.12402908614364576,0.12491308127173324,0.12107590355905082,0.1261548074705777,0.12625329074751365,0.12625546952710556,0.12691899528005265
0.12608499214375343,0.12438817873460013,0.12662304274591824,0.12063863204141288,0.1261902506617504,0.12384774172750437,0.12595092102321495,0.12627624092184564
0.12614814186931214,0.12571261538337242,0.12625068116148327,0.1204536025722544,0.12616758449416957,0.1243961177408749,0.12603400919699118,0.12483724758154215
0.12796241411902812,0.12862870046080913,0.12755177586420585,0.12488739115023248,0.12237433625977395,0.12182822925429239,0.12276051814034468,0.12400663475131343
0.1281065664529322,0.12698584628017348,0.12804503422808095,0.12069367456749118,0.12465549716266813,0.1237745110579533,0.12457789355327761,0.12316097669742315
0.12914057409162294,0.12931609580082046,0.12979858627645197,0.11921480753417392,0.1233071077652423,0.12406898048666182,0.1236819283023896,0.121471919742637
0.12663973639030648,0.12598031911362068,0.12652465730055013,0.1232856817288444,0.12489076473067953,0.12353343357325026,0.12409337958398478,0.12505202757876369
0.12361233302649674,0.12254341739279652,0.12451516832288918,0.12019856284693657,0.12766173203717138,0.12713230097601755,0.12834349196881883,0.12599299342887316
0.12507655195024983,0.12572937506460669,0.12533538335869626,0.1219678784606807,0.12656164580426682,0.12544099737383183,0.12535470207519916,0.12453346591246868
0.1256627395365034,0.12545056860632084,0.12574142950681835,0.12054031958014769,0.12632898677458726,0.12525724661218013,0.12618988748474838,0.12482882189869389
0.1266537414603439,0.1254664451427156,0.12728666723667686,0.1219672827208206,0.12444626387796486,0.12352295850031761,0.12457917339191682,0.12607746766924383
0.1240441182433565,0.12545218951610818,0.125215659842773,0.11944528444389421,0.12693528723368852,0.12695930008216633,0.12734097621868623,0.12460718441932703
0.12520175398471986,0.1250068027136966,0.1252136216493635,0.12290394038374386,0.12553845060568058,0.12465551498964436,0.1251715780476219,0.12630833762552937
0.12772033355134593,0.12853438991912744,0.12893947290757798,0.123820364749334,0.12104560654728089,0.12226128041062874,0.12208578503549163,0.12559276687921342
0.12471681218439785,0.12343335927905955,0.12659413192420274,0.11973849253843895,0.12641198747891222,0.12576840929417354,0.12733436039262044,0.12600244690819476
0.127201171009561,0.12519515475961954,0.12763787174836858,0.12456131499440119,0.12363542455270218,0.12176078126043192,0.12340295603732501,0.12660532563759047
0.12662092546218282,0.12613637357246923,0.1265218084876419,0.12464123186161896,0.1237675429140311,0.12253319600188696,0.12319149130502897,0.12658743039514
0.12124597423126907,0.12211233313358118,0.12138676900998326,0.11629001580821087,0.13056201035957532,0.13068932157460492,0.13113279633672675,0.1265807795460487
0.12898668192253132,0.13034182014285256,0.128704250302617,0.12948259816683005,0.11960227449822831,0.11859959391261744,0.11913939246082154,0.12514338859350174
0.12891079524447857,0.12737509567216979,0.12812356400919803,0.13490203934703526,0.11778122207798389,0.11635588118072687,0.11736387347876859,0.12918752898963906
