topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
102,0.0018955610386403266709,0.0019234208862581413083,0.0019870666536596940543,0.0025134411523259044055,0.001437706777644800186,0.0015578733799609146213,0.0012998753074762746109,0.0016156805649730108944,Top10CR_Q,"(0.16, 0.19)"
103,0.007551748838776067604,0.010906368366064044557,0.008192002746447338444,0.009014234654960465349,0.007901504661976979927,0.010280884347882006308,0.007896638483866095432,0.009521933985383014989,Top10CR_Q,"(0.16, 0.19)"
104,0.009069344084342213044,0.0110204643760925884165,0.0122075678923133101154,0.0074917956053411426457,0.009201210067751305533,0.0090225865793896714605,0.009994976294422204093,0.009449687901839409883,Top10CR_Q,"(0.16, 0.19)"
105,0.0048315981531880426195,0.004650533012491167576,0.0046372534636874558413,0.0043168200682422515545,0.003769161451180554857,0.003798814882912551036,0.0039172055042270845933,0.0036983252426592445906,Top10CR_Q,"(0.16, 0.19)"
106,0.0010801531818584555706,0.0010751000386683845874,0.001025890536070028295,0.00093176313711850669905,0.001256465494542805481,0.0011385436691594700015,0.001249533509212696075,0.0009982973234561475021,Top10CR_Q,"(0.16, 0.19)"
107,0.0058621487459102166373,0.004351468965367060399,0.0056442648462917531574,0.0033321564661770526752,0.007222789980450285179,0.006468750767510027226,0.0073471711711035017373,0.0053347564786628551554,Top10CR_Q,"(0.16, 0.19)"
108,0.0016664044459820009642,0.0014156982507672644396,0.0016823305097029490035,0.0018040873605875715046,0.0018301398781433887291,0.0017531404888471271024,0.0017261272006237118085,0.0017918851579951419651,Top10CR_Q,"(0.16, 0.19)"
109,0.0035916024058314218757,0.0031742906499574472074,0.003417125797025045047,0.003157021697412389121,0.0023621273045580238523,0.0027916899787292263775,0.0021765249016191490726,0.0026831652611214868232,Top10CR_Q,"(0.16, 0.19)"
110,0.020140535271224109344,0.019801570235832906889,0.020858094019110786669,0.018973065063703004931,0.018720098288784671001,0.018063301096687806415,0.01919062648762679573,0.020201354968788189671,Top10CR_Q,"(0.16, 0.19)"
111,0.002454212462051289163,0.0023489243869551304001,0.002186926876687630377,0.0023561232327808358635,0.0021535673397760065818,0.0021757237381191793875,0.0021359683092563202938,0.0016429259057770892832,Top10CR_Q,"(0.16, 0.19)"
112,0.0044535479580713118945,0.0041479449044940534556,0.004733735069600710835,0.0039958292118884703225,0.0047009707916823837077,0.0041285517526537589902,0.004308894011798095879,0.0043221488192759857528,Top10CR_Q,"(0.16, 0.19)"
113,0.0020163636228143137876,0.0023588154322163528922,0.0020788300228739528432,0.0015425426593781939842,0.0019483528415558327469,0.002271956543189893052,0.0018254781943141372903,0.0018718316489580126053,Top10CR_Q,"(0.16, 0.19)"
114,0.0054224070091313888878,0.003848516176079356835,0.0046482135179073697127,0.0049864417310569315173,0.0047514568987525582725,0.004109847707465417154,0.0041482567099677072456,0.0037685509624697992342,Top10CR_Q,"(0.16, 0.19)"
115,0.0013291359950187590641,0.0013383067510328807911,0.001317890869837426873,0.001430097948800353848,0.00134108404128768017,0.0011873018472053573296,0.0013078365871077697349,0.0013262658834527191286,Top10CR_Q,"(0.16, 0.19)"
