topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
293,0.061318057135811361428,-0.13094539588855563258,0.020613401441597012484,0.53337997739296174834,-0.3023368197886065065,-0.067636751760086479435,-0.29982405274224613887,0.18139883840086036613,hsi,HSI
294,-0.18605507799967482466,-0.0666863893355280841,-0.1879924925985485738,-0.32907498640058936186,0.32359695035676645553,0.6597490437758792538,0.40830306944784209243,0.019333051912524408544,hsi,HSI
295,-0.09717630417528061524,-0.16517813211940939852,-0.031402267997388187486,-0.3026327010865271168,0.28716986822261386528,0.12630984756125933431,0.17560568164385921119,-0.02377578960769109658,hsi,HSI
296,0.043453260421172823242,0.091993617578860125816,0.030529700303671254919,0.5121225410492139284,-0.23319142028960107826,-0.3731035928337422552,-0.2164710672878805777,0.009280697161004117018,hsi,HSI
297,-0.1329053319174586475,0.12956135697693315387,-0.17033926652177650658,1.0832618132024028996,-0.32575858269350346742,-0.36004958142746182977,-0.3373910977746803251,0.60351265178015943197,hsi,HSI
298,-0.04067155304428844172,-0.0908217067420762675,-0.11258287234794458066,0.056834338649058380915,0.06683197606355456436,-0.069054924164683253096,0.14793597069068585776,0.020997885495323560042,hsi,HSI
299,0.06960557447752456061,0.048158557527699982726,-0.0129114272628559485475,-0.14663594804411288024,0.023113624294084243651,-0.19654290739894561931,0.08726205927289437355,-0.20132057380791871631,hsi,HSI
300,-0.05596500425928027509,0.21499498738542622699,-0.037733389395186268847,-0.1233161716004182869,0.061976082696504142494,0.27068927905713782755,-0.011980730129330306049,-0.0048883887757576584363,hsi,HSI
1,-0.39412175361736061208,-0.3602150527310779293,-0.39808626994973084733,-0.58470444067193147415,0.77457942550500924234,0.62672535048839798173,0.8443925467749221559,0.07015146191488745586,hsi,not HSI
2,0.08038416372162913862,0.05224837479848715182,0.08296376877173515963,0.10630368938137049089,-0.15382520614119110815,-0.13768638712814890764,-0.19447572450214285658,0.016765999069293083062,hsi,not HSI
3,0.012862954658267391995,0.034361963943424535142,0.01497577050074469084,0.0993396512259266261,-0.025271017171054934217,0.036276541663893853993,-0.08470839532676793847,-0.14162981775687511198,hsi,not HSI
4,0.09243187604723925087,0.14736224879835286433,0.09011733185135406771,0.11027583108205942625,-0.16901250228721435593,-0.21859080655899546831,-0.17998638741694616565,-0.04820461325779758151,hsi,not HSI
5,0.04753494563975091034,0.031982723874852256188,0.0021444351443769607817,0.09876121988333964939,-0.07929098888498251372,-0.04854380294620490099,-0.12674434442652311695,-0.06911903242125998182,hsi,not HSI
6,0.10622186195413155154,0.20564038259190192388,0.08228488344202367251,-0.048990373547743500332,-0.12171615468353719393,-0.15596072272723311377,-0.15692424303782357304,-0.1817768838269993904,hsi,not HSI
7,-0.06082040982853639409,-0.047791465065260326373,-0.051304654658716428183,-0.29870528630015485776,0.18644804067540594373,0.18888589287879124822,0.18865793027697890991,-0.050301575918896418384,hsi,not HSI
8,0.12887400228339861987,0.16474181842187898622,0.11251327538518629502,0.52475737954262164514,-0.3507313925778169025,-0.34914432019956481316,-0.36414232767462051838,-0.010751782992699824887,hsi,not HSI
9,0.0020030040329180652612,-0.0814128900320647582,-0.040158170379867085952,-0.32079717034968962018,0.12928522691536846164,0.16966157771491628084,0.074028962171918159525,-0.12896067806398714975,hsi,not HSI
10,-0.011293781151823527949,0.012532232770179946974,0.02449549816415731707,0.33366104817286413122,-0.09716059294218993295,-0.105042247242984877276,-0.09741259533669567285,0.06676506737343562172,hsi,not HSI
11,0.060829065884371755603,0.033269991064059037866,0.014155942730864419358,0.42762530580216878305,-0.2280828720101176259,-0.17916165300910686563,-0.21863689270876630769,0.09334836826519246351,hsi,not HSI
12,0.14718004893616007628,0.062146631444782433787,0.029878123220661157128,-0.2368749894165471776,-0.081863776284715720805,-0.163963415724312059,-0.09347498013899293781,-0.27215810391510283873,hsi,not HSI
13,-0.061719367122953358834,0.06038184998347486158,-0.039938377384085475613,-0.19667379358426007637,0.11327287262640782213,0.2738835973148076036,0.19314348036823139197,0.02480362054165025055,hsi,not HSI
14,0.17804995714049414552,0.17635591272773592912,0.2205198389174760999,0.9694590907110935056,-0.57576991681095345,-0.566411662392007269,-0.58735378385246348804,0.06894617585261438421,hsi,not HSI
15,0.06937187689663271194,0.11247604621058325178,0.063296963645006360205,0.34807176500331455824,-0.2193496028630514772,-0.2507989128704677661,-0.20766510110247461945,0.048084125315958276816,hsi,not HSI
16,-0.05468079270387432632,-0.04760896864698996474,-0.004279522246269120561,-0.036424510877211892105,0.08940758005545718372,0.022580211565501101447,0.01834486511536533688,0.06034249034161351681,hsi,not HSI
