topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
159,0.001304509050102437409,0.0013424488979761000906,0.0013451424929903784081,0.0018050658261166232265,0.00097596088499407673674,0.0010832525342452186597,0.00089721001264332456903,0.0013200763521529601278,avg_citations_Q10,"(1.24, 1.34)"
160,0.004520691915575593952,0.0061885857396763816955,0.0057244777421917944357,0.002769134544618036226,0.0058659955606358930334,0.005625143452779747367,0.008470906126890001584,0.004149637819416443249,avg_citations_Q10,"(1.24, 1.34)"
161,0.002788546343877737991,0.002577642995856537514,0.0026674168335605368774,0.0020652794297573133368,0.0022061422926858030468,0.0019602800488720641364,0.0023273670573175250485,0.0019862274540168187606,avg_citations_Q10,"(1.24, 1.34)"
162,0.0014761106740696941793,0.0013097914479248489761,0.0015431843220697931173,0.0012094256467452246683,0.0013974789429466770762,0.0012146614959651401272,0.00155813956802644056,0.0013852144784044187035,avg_citations_Q10,"(1.24, 1.34)"
163,0.0008807291249626591094,0.0008769169570266812166,0.00093187318657827756845,0.00091108863650216204255,0.0009380345927276985416,0.00095325120711941729955,0.00083918679416404057833,0.000840222394634413658,avg_citations_Q10,"(1.24, 1.34)"
164,0.00049809256521254234037,0.0003660477478760634444,0.00046674511782929588188,0.00032999148327483911156,0.00043228353556757218498,0.0003264000894825018465,0.0004601352653812623865,0.00039233880612860762243,avg_citations_Q10,"(1.24, 1.34)"
165,0.0058954695686222130346,0.0053556403593504602655,0.0059876556036718872945,0.0039205053067842282675,0.0052067810860192644637,0.004964938775272628481,0.004701134118207289543,0.004375229599071335962,avg_citations_Q10,"(1.24, 1.34)"
166,0.00058432642832020070163,0.00083057254179847265566,0.0006265456026803240274,0.00061181022039488492666,0.0006036127820462321095,0.0005817815946904106091,0.00060635663539100650697,0.00057189390544453626056,avg_citations_Q10,"(1.24, 1.34)"
167,0.0022155374173850439874,0.0021055267882443510254,0.0022598215030364454597,0.0024116908473640903105,0.0013776390553885351397,0.0013692604455608120089,0.0012030823272676313642,0.0016251510721016670631,avg_citations_Q10,"(1.24, 1.34)"
168,0.0007787417703054247793,0.00066763229598003615575,0.00070744836430762022554,0.0010275337205125054119,0.0008291511104284518703,0.00081785956795732576426,0.00072627383329439196097,0.0009055103010776023968,avg_citations_Q10,"(1.24, 1.34)"
169,0.021878347005645071717,0.019911347026686539088,0.022927225563155264232,0.019188468340827651198,0.023120273062892073649,0.0220310919858419656,0.022962673805878178394,0.019243763073028470977,avg_citations_Q10,"(1.24, 1.34)"
170,0.0009797396538464285447,0.0008212976429223477263,0.0009619235801766584777,0.00070978126106592482095,0.0008517718341570221338,0.00076201919759024273697,0.000966758253867298134,0.0007045364579754190933,avg_citations_Q10,"(1.24, 1.34)"
171,0.00037406143654518853238,0.00043826798246987454604,0.000371758981591813772,0.00034967450132819543104,0.00035815383179114281805,0.00045689884571425493866,0.00039250739050517820201,0.00029545531685846798237,avg_citations_Q10,"(1.24, 1.34)"
172,0.0008517478055664636045,0.00095456365713544517047,0.00083204432440367487307,0.0004983913422598366807,0.0007910880169125189775,0.0009670737271161000157,0.0008131787422347751103,0.0006330857953595147194,avg_citations_Q10,"(1.24, 1.34)"
173,0.0010353398725797775246,0.00094584135061251280657,0.0010213399985440178744,0.0010714789811400948315,0.0012617256431545876666,0.0011270150678504627596,0.0011776744589392180613,0.0013691027911732058137,avg_citations_Q10,"(1.24, 1.34)"
174,0.00088162264938322109335,0.0008163984837095571327,0.00081932626313660320843,0.00064137429919071149596,0.0010536123998529106292,0.001230921060025786959,0.00095301871763863674185,0.0008945930512327481527,avg_citations_Q10,"(1.24, 1.34)"
175,0.0016908878387873920439,0.0017354278614669756382,0.0017094886304288052313,0.0012545140298046700981,0.0016372985803748362794,0.0018522754203348529924,0.001677518771191700315,0.0012464191112680501814,avg_citations_Q10,"(1.24, 1.34)"
176,0.00060411714453350512346,0.00056490126343290208995,0.00063776831122253913154,0.00046614961034362578298,0.00065797128497389773116,0.0005367451698516981821,0.0006462052761884960514,0.00055410350593881168294,avg_citations_Q10,"(1.24, 1.34)"
